Sex,Age,Race,Juvenile Felonies,Juvenile Misdemeanors,Juvenile Others,Previous Convictions,Degree of Conviction,Days in Jail,COMPAS Score,Recidivism
1,32,0,0,0,0,0,1,146,0,0
1,21,0,0,0,1,1,0,243,8,1
0,29,3,0,0,0,1,0,31,1,1
1,22,0,0,0,1,0,0,1,2,0
1,33,2,0,0,0,1,0,31,0,0
1,48,2,0,0,0,1,0,232,0,0
1,52,3,0,0,0,9,0,34,6,1
0,40,5,0,0,0,0,0,2,0,0
1,21,0,0,0,0,0,0,200,5,0
1,21,5,0,0,0,1,0,259,3,0
0,45,0,0,0,0,1,0,142,3,0
1,29,0,0,0,0,1,1,1,1,1
1,26,0,0,0,0,0,1,1,1,0
1,46,0,0,0,0,10,0,21,4,1
1,21,2,0,1,2,1,0,161,7,0
1,35,2,0,0,0,6,0,2,4,1
1,52,0,0,0,0,1,1,130,0,1
0,38,0,0,0,0,7,0,115,3,0
1,48,2,0,0,0,0,1,1,0,0
0,29,0,0,0,3,9,1,215,7,1
1,48,2,0,0,0,0,1,32,0,0
1,31,0,0,0,0,10,0,244,5,1
1,21,2,0,0,0,3,0,128,7,1
1,32,5,0,0,0,0,0,200,0,1
1,47,0,0,0,0,0,1,4,4,0
1,35,0,3,0,0,13,0,1,9,0
1,45,4,0,0,0,0,0,77,2,0
1,46,0,0,0,0,3,1,273,0,1
0,35,0,0,2,0,2,1,153,5,0
1,34,0,0,0,0,5,0,154,3,1
1,52,0,0,0,0,2,0,4,0,0
0,39,0,0,1,0,7,0,206,1,0
1,21,2,0,0,0,0,1,226,7,1
1,53,2,0,0,0,1,1,32,0,0
0,19,2,0,0,0,0,0,32,2,1
1,22,0,0,0,0,0,1,91,5,0
1,45,0,0,0,0,1,0,3,2,0
0,27,2,0,0,0,0,0,32,1,0
1,25,2,0,0,0,0,1,31,1,0
1,30,2,0,0,0,0,0,1,3,1
1,31,0,0,0,0,2,0,1,4,1
1,49,2,0,0,0,2,0,92,5,0
1,28,2,0,0,0,3,0,292,2,0
1,36,0,0,0,0,3,1,3,1,1
1,27,0,0,0,0,7,0,254,4,1
1,42,0,0,0,0,1,0,1,1,0
1,26,0,0,0,0,3,0,2,2,0
1,35,2,0,0,0,0,0,41,4,1
0,33,2,0,0,0,2,0,1,1,0
1,24,3,1,0,0,6,0,100,9,1
1,25,0,0,1,0,21,0,60,9,1
0,42,2,0,0,0,0,1,2,0,0
1,21,0,0,0,0,0,0,4,5,1
0,28,0,0,0,0,0,1,1,1,0
1,52,0,0,0,0,1,0,77,2,0
1,27,0,0,0,0,25,0,189,9,1
1,29,0,0,0,0,0,1,2,0,0
1,47,2,0,0,0,0,0,29,0,0
0,21,2,0,0,0,0,0,3,5,0
1,26,2,0,0,0,0,1,6,5,1
1,23,0,0,0,0,1,1,1,7,1
1,49,2,0,0,0,0,0,2,6,1
1,29,0,0,0,0,11,0,95,7,1
1,76,0,0,0,0,0,0,3,0,0
1,44,2,0,0,0,0,0,2,1,1
1,28,2,0,0,0,1,1,183,2,0
1,27,0,0,0,0,2,1,1,5,1
1,52,3,0,0,0,2,0,147,0,0
0,35,0,0,0,0,12,0,31,6,1
1,36,0,0,0,0,19,1,1,7,1
1,21,0,0,0,0,0,1,1,2,0
1,46,2,0,0,0,2,1,43,1,0
1,34,0,0,0,0,3,0,31,0,0
1,45,0,0,0,0,15,0,118,2,1
1,28,0,0,0,0,9,0,129,2,1
0,25,0,0,0,0,1,0,5,2,0
1,21,0,0,1,0,1,1,31,7,1
1,37,2,0,0,0,1,1,1,1,0
1,39,0,0,0,0,1,0,1,0,0
1,24,0,0,0,0,3,0,1,5,1
0,51,2,0,0,0,2,1,32,0,0
1,37,2,0,0,0,1,1,32,0,1
1,39,2,0,0,0,1,0,1,2,0
1,24,2,0,0,1,1,0,244,4,1
1,49,5,0,0,0,2,0,1,0,0
1,23,0,0,0,0,2,0,31,6,0
1,31,0,0,0,0,7,1,1,5,0
1,22,5,0,0,0,1,1,1,1,0
1,23,0,0,0,0,1,0,31,1,1
1,43,3,0,0,0,1,0,30,2,0
0,37,0,0,0,0,0,1,1,1,0
1,36,2,0,0,0,4,0,49,2,1
1,43,2,0,0,0,5,0,1,4,0
1,28,0,0,0,0,6,1,2,7,1
1,43,2,0,0,0,0,0,1,1,0
0,27,0,0,0,0,2,0,2,6,0
0,21,0,1,0,0,4,0,260,9,1
1,53,0,0,0,0,1,1,28,1,0
0,27,0,0,0,0,2,1,2,3,1
0,29,2,0,0,0,0,0,1,4,0
1,39,2,0,0,0,0,1,62,0,0
1,47,0,0,0,0,22,0,2,6,1
1,28,0,0,0,0,4,0,3,1,1
0,27,0,0,0,0,3,0,31,6,0
1,36,2,0,0,0,2,0,30,0,0
0,24,0,0,0,0,1,0,122,8,0
0,33,0,0,0,0,3,0,2,4,0
1,35,3,0,0,0,0,1,29,1,0
1,23,0,0,0,0,3,0,32,6,0
1,26,0,0,0,0,2,0,32,1,0
1,22,0,0,0,0,8,0,111,9,0
1,34,0,0,0,0,1,1,446,5,0
1,35,0,0,0,0,1,0,182,0,0
1,70,0,0,0,0,2,1,112,0,0
1,31,0,0,0,0,7,0,55,3,1
0,30,0,0,3,2,14,0,154,9,1
1,25,2,0,0,0,2,1,2,5,0
1,24,0,0,0,0,6,0,2,9,1
1,34,3,0,0,0,1,0,1,0,1
1,24,0,0,0,0,2,1,12,7,0
1,26,0,0,0,0,2,1,29,3,0
1,61,0,0,0,0,19,0,6,8,0
1,26,0,0,0,0,7,1,31,7,0
1,60,3,0,0,0,0,0,2,0,0
0,20,0,0,0,0,0,0,1,4,0
1,58,0,0,0,0,1,0,104,7,0
1,36,2,1,0,0,10,1,233,8,1
1,23,2,0,0,0,0,0,1,2,0
1,26,0,0,0,0,5,0,142,6,1
1,47,5,0,0,0,3,0,1,0,0
1,40,2,0,0,0,4,1,32,0,0
1,28,5,0,0,0,1,0,29,2,1
1,49,3,0,0,0,1,0,6,0,1
0,19,0,0,0,0,0,0,2,8,0
1,46,0,0,0,0,8,0,280,2,1
0,25,2,0,0,0,1,1,31,2,0
1,19,0,0,1,0,1,0,1,9,1
1,22,0,0,0,0,7,1,31,8,0
1,53,2,0,0,0,1,0,42,0,0
1,56,2,0,0,0,5,0,51,1,0
1,65,2,0,0,0,1,0,145,0,0
0,24,0,0,0,0,0,0,1,2,0
1,31,3,0,0,0,0,0,2,0,0
0,21,3,0,0,0,0,0,1,2,0
0,33,2,0,0,0,2,0,1,2,0
1,26,2,0,3,0,8,0,18,9,1
1,56,2,0,0,0,1,1,3,0,0
1,32,2,0,0,0,2,0,1,1,0
1,25,2,0,0,0,0,0,93,1,1
0,26,0,0,0,0,4,1,1,5,0
1,21,0,0,0,0,1,0,1,1,0
1,38,0,0,0,0,3,0,2,4,0
1,23,2,0,0,0,0,0,32,1,1
1,20,2,0,0,1,0,0,9,5,1
0,39,2,0,0,0,4,0,31,0,1
1,24,0,0,0,0,1,0,7,1,1
0,45,0,0,0,0,0,1,1,0,0
1,23,3,0,0,0,0,0,1,1,0
1,49,0,0,0,0,3,0,31,3,0
0,28,2,0,0,0,1,0,1,1,0
1,34,0,0,0,0,8,0,52,9,0
1,31,0,0,0,0,7,0,11,6,1
1,20,0,0,0,0,1,0,17,5,1
1,28,2,0,0,0,0,1,14,2,0
0,36,2,0,0,0,3,0,82,4,0
1,67,2,0,0,0,3,0,2,0,0
1,37,0,1,0,0,11,0,252,7,0
1,33,3,0,0,0,0,0,2,0,0
1,20,3,1,0,0,1,0,148,7,1
1,36,3,0,0,0,3,1,34,6,0
1,54,5,0,0,0,2,0,482,0,0
1,40,2,0,0,0,4,0,129,2,0
1,59,2,0,0,0,35,0,265,8,0
1,52,0,0,0,0,0,0,1,0,0
1,45,0,0,0,0,17,0,192,6,1
1,27,0,0,0,1,8,0,2,6,1
1,22,2,0,0,0,1,0,204,8,0
1,34,0,2,0,0,16,0,337,9,0
1,36,2,0,0,0,9,0,31,6,0
1,20,0,0,0,0,0,0,2,2,0
1,40,2,0,0,0,0,1,1,0,1
1,30,2,0,0,0,1,1,1,7,1
1,40,0,0,0,0,0,1,1,0,0
1,42,0,0,0,0,1,0,1,0,0
1,24,0,0,0,1,2,0,59,2,1
1,44,0,0,0,0,0,1,1,0,0
1,46,2,0,0,0,4,0,92,1,0
1,38,0,0,0,0,4,0,1,2,0
1,39,3,0,0,0,2,0,46,0,1
1,25,2,0,0,0,0,0,1,1,0
1,47,2,0,0,0,10,0,228,7,0
1,26,2,0,0,0,0,1,2,4,0
0,32,3,0,0,0,0,1,37,2,1
1,21,2,0,0,0,0,0,1,9,0
1,26,2,0,0,0,0,1,29,4,0
1,54,2,0,0,0,1,1,2,0,1
1,63,0,0,0,0,0,1,1,0,0
0,24,0,0,0,0,0,0,59,6,0
0,35,2,0,0,0,3,0,1,2,0
1,27,3,0,0,0,2,0,159,2,0
1,25,3,0,0,0,1,1,2,0,0
1,61,2,0,0,0,1,0,2,3,0
1,51,0,0,0,0,1,1,87,3,1
1,57,2,0,0,0,0,0,90,0,0
1,24,2,0,0,3,3,1,2,4,1
1,34,0,0,0,0,1,0,1,0,0
0,40,5,0,0,0,4,0,22,3,0
1,27,3,0,0,0,1,0,2,1,0
0,28,0,0,0,0,10,1,120,6,1
1,35,0,0,0,0,10,1,1,7,1
1,30,0,0,0,0,6,0,32,5,1
1,53,5,0,0,0,1,0,232,4,0
1,44,0,0,0,0,0,0,32,0,0
1,55,2,0,0,0,0,0,1,0,0
1,37,1,0,0,0,1,0,30,1,0
1,45,0,0,0,0,1,1,1,5,0
1,61,2,0,0,0,10,0,257,5,0
1,27,0,0,0,0,7,0,106,4,0
1,22,2,0,1,0,2,0,367,7,0
1,26,0,0,0,0,1,0,1,8,1
1,29,0,0,0,0,4,0,117,5,0
1,48,0,1,0,0,10,0,5,6,1
1,42,0,0,0,0,4,1,1,0,0
1,38,2,0,0,0,10,0,1,7,1
1,39,0,0,0,0,4,0,214,1,0
0,53,2,0,0,0,0,1,1,0,0
1,26,0,0,0,0,3,1,2,9,1
1,24,2,0,0,0,4,0,228,7,0
1,22,0,0,0,0,1,0,1,6,1
1,42,0,0,0,0,2,0,32,0,0
1,50,2,0,0,0,0,0,234,6,0
1,44,2,3,0,0,16,1,82,6,0
1,24,0,0,1,3,4,0,31,5,1
1,21,0,0,0,0,0,0,2,6,1
1,50,2,0,0,0,0,0,176,0,0
0,36,2,0,0,0,0,1,32,0,0
1,39,2,0,0,0,0,0,55,2,0
0,24,0,0,0,0,2,0,224,3,0
0,54,0,0,0,0,7,0,160,5,0
1,37,2,0,0,0,1,0,31,0,0
1,29,0,0,0,0,0,1,31,1,0
1,24,0,0,0,0,7,0,29,6,0
1,26,2,0,0,0,0,1,1,5,0
1,41,0,0,0,0,3,0,31,3,1
1,23,0,0,0,0,1,0,262,5,1
1,34,2,0,0,0,0,1,1,0,0
1,31,2,0,0,0,11,0,278,6,1
1,20,0,0,0,0,0,0,2,2,0
1,49,0,0,0,0,10,0,74,5,1
1,26,0,0,0,0,4,0,31,7,1
1,28,0,0,0,0,1,0,30,3,1
1,26,0,0,0,0,0,0,30,1,0
0,39,3,0,0,0,1,0,30,5,0
1,55,0,0,0,0,1,0,1,3,0
1,22,0,0,0,0,0,1,3,8,0
0,26,0,0,0,0,0,1,2,3,0
1,56,5,0,0,0,0,1,32,0,0
1,66,2,0,0,0,1,0,257,0,0
1,46,5,0,0,0,2,0,2,2,0
1,58,0,0,0,0,16,0,215,5,1
1,28,0,0,0,0,4,0,30,6,0
1,33,0,0,0,0,8,0,29,5,1
1,34,0,0,0,0,1,0,31,4,0
0,31,0,0,0,0,0,1,30,1,0
1,26,0,0,0,0,1,1,1,4,0
0,41,2,0,0,0,12,0,68,6,1
1,42,0,0,0,0,5,1,59,1,0
1,34,2,0,0,0,0,1,236,0,0
1,29,0,0,0,0,9,0,61,8,0
1,33,5,0,0,0,0,0,2,0,0
0,32,0,0,0,0,0,0,1,1,0
1,37,0,0,0,0,9,0,2,5,1
1,50,0,0,0,0,1,0,1,4,0
0,22,0,0,0,0,0,1,84,4,0
1,35,2,0,0,0,1,0,57,1,0
0,47,2,0,0,0,0,1,124,2,1
1,26,2,0,0,0,1,0,31,3,0
0,52,0,0,0,0,8,0,160,8,0
0,27,0,0,0,0,3,0,3,3,0
1,26,0,0,1,2,5,0,7,6,1
1,24,0,0,0,0,0,0,117,4,0
1,45,0,0,0,0,13,0,31,0,1
1,29,0,0,0,0,1,0,5,0,0
1,48,2,0,0,0,2,0,10,2,0
1,41,0,0,0,0,8,0,2,1,1
1,24,0,0,0,0,0,1,2,1,0
1,49,2,0,0,0,6,1,4,1,0
1,29,0,0,0,0,4,1,86,2,0
1,21,0,0,1,0,1,0,2,8,1
1,54,2,0,0,0,0,1,1,0,0
1,49,2,0,0,0,0,0,104,0,0
1,42,2,0,0,0,1,0,27,1,0
1,21,0,0,0,0,1,0,32,3,1
1,61,0,0,0,0,30,0,50,3,0
1,46,2,0,0,0,5,0,1,7,1
1,74,2,0,0,0,0,1,1,0,0
0,38,3,0,0,0,0,0,1,0,0
0,39,0,0,0,0,1,0,31,0,0
1,43,2,0,0,0,3,1,4,0,0
0,38,0,0,0,0,0,0,5,0,0
1,19,0,1,0,1,1,0,32,6,1
1,28,2,0,0,0,0,0,2,1,1
1,25,0,0,0,0,1,0,32,5,1
1,53,2,0,0,0,1,1,30,0,0
1,27,0,0,0,0,0,0,4,1,0
1,32,2,0,0,0,8,0,30,4,0
1,57,2,0,0,0,3,0,42,0,0
1,23,0,0,1,0,2,0,77,8,0
1,55,2,0,0,0,33,0,243,8,1
0,64,2,0,0,0,1,0,31,0,0
1,23,0,0,0,0,1,1,121,6,1
0,25,2,0,0,0,0,1,1,2,0
1,23,0,0,0,2,4,0,1,7,1
0,41,3,0,0,0,0,0,1,0,0
0,27,2,0,0,0,7,0,23,8,0
1,53,5,0,0,0,0,1,1,0,0
1,34,0,0,0,0,0,0,291,0,0
1,24,3,0,0,0,0,0,2,0,1
1,28,0,0,0,0,0,0,150,9,0
1,26,0,0,0,0,1,1,63,0,0
0,31,2,0,0,0,1,0,264,4,0
0,32,0,0,0,0,1,0,54,3,0
1,27,0,0,0,0,0,0,1,1,0
1,44,2,0,0,0,4,0,174,1,0
0,27,2,0,0,0,0,0,6,1,0
1,28,2,0,0,0,14,0,1,8,0
1,55,2,0,0,0,1,1,2,0,0
0,22,0,0,0,0,2,0,60,3,0
1,36,0,0,0,0,15,0,61,4,0
1,29,0,0,0,0,6,0,2,7,1
1,23,0,0,0,0,1,0,2,3,0
1,56,0,0,0,0,1,1,1,0,0
1,27,2,0,0,0,2,0,1,5,1
1,28,0,0,0,0,6,0,226,3,0
1,37,2,0,0,0,1,1,2,5,0
1,38,2,0,0,0,0,0,2,1,0
1,32,0,0,0,0,1,0,2,7,1
1,27,0,1,0,0,4,0,203,6,0
1,41,0,2,0,0,18,1,174,9,1
1,34,0,0,0,0,2,0,306,9,0
1,22,0,0,0,0,1,0,61,5,1
1,61,0,0,0,0,0,0,2,0,0
1,37,2,0,0,0,1,0,1,1,1
1,45,0,0,0,0,3,1,56,1,0
0,31,0,0,0,0,14,0,2,7,0
1,30,0,0,0,0,0,0,1,0,0
1,42,0,0,0,0,7,0,62,4,1
1,26,0,0,2,2,20,0,30,8,1
1,33,2,0,0,0,0,0,31,8,1
1,22,2,0,0,0,0,1,1,1,1
1,32,2,0,0,0,2,0,236,4,1
0,36,0,0,0,0,1,1,1,0,0
1,54,2,0,0,0,0,1,1,0,0
0,35,3,0,0,0,3,0,4,0,0
1,25,0,0,1,2,5,0,156,8,1
1,24,2,0,0,0,3,0,40,4,1
1,23,3,0,0,0,0,1,2,6,0
1,61,2,0,0,0,0,1,1,0,0
0,41,0,0,0,0,6,0,91,1,0
0,42,2,0,0,0,0,1,1,0,0
1,35,2,0,0,0,0,1,32,2,0
1,28,2,0,0,0,1,1,1,1,1
1,27,0,0,0,0,1,1,3,4,0
1,24,2,0,0,0,2,1,42,2,0
1,33,0,0,0,0,14,0,1,4,0
1,32,0,0,0,0,16,0,31,9,1
1,38,2,0,0,0,0,0,287,0,0
1,33,2,0,0,0,0,1,30,8,0
1,21,2,0,1,1,1,1,1,2,1
1,40,2,0,0,0,1,0,62,0,0
1,27,0,0,0,0,1,0,169,6,1
1,39,2,0,0,0,0,0,1,3,0
1,29,2,0,0,0,0,0,2,0,0
1,29,2,0,0,0,1,0,1,2,0
1,38,2,0,0,0,3,0,1,3,0
1,65,2,0,0,0,6,0,260,3,0
1,36,2,0,0,0,1,0,62,3,1
1,46,0,0,0,0,0,0,1,6,1
0,57,2,0,0,0,1,0,2,0,0
1,54,0,0,0,0,6,0,2,2,0
1,44,0,1,0,0,7,0,173,5,1
1,20,0,0,0,0,0,0,4,4,0
1,27,0,0,0,0,0,1,61,1,0
1,27,0,0,0,0,8,0,99,6,1
1,61,2,0,0,0,0,1,3,0,0
1,47,0,0,0,0,0,1,1,0,1
1,27,0,0,0,0,1,1,1,0,0
1,28,2,0,0,0,0,0,61,1,1
0,31,2,0,0,0,1,1,195,4,1
1,20,2,0,0,0,2,0,1,7,0
0,43,2,0,0,0,0,0,443,3,0
1,53,0,0,0,0,2,0,242,1,1
1,26,0,0,0,0,1,0,242,4,1
0,27,2,0,1,0,2,0,2,3,0
1,25,0,0,0,0,2,0,219,3,0
1,30,0,0,2,0,3,0,2,0,0
1,23,5,0,0,0,5,1,202,9,1
0,21,0,0,3,1,4,1,1,7,1
1,23,0,0,0,0,1,1,92,3,0
1,32,0,0,0,0,0,0,27,5,0
1,30,5,0,1,1,3,1,1,0,0
0,45,0,0,0,0,2,0,98,2,0
1,40,0,0,0,0,9,0,1,5,0
0,32,5,0,0,0,2,0,10,6,0
1,27,0,0,0,0,2,1,50,4,1
1,45,2,0,0,0,2,0,434,1,0
1,57,0,0,0,0,6,1,40,8,1
1,24,0,0,2,0,5,0,1,5,0
1,44,2,0,0,0,8,0,86,5,1
1,67,5,0,0,0,1,1,1,0,0
0,26,0,0,0,0,0,1,31,1,0
1,21,2,0,0,0,0,0,8,7,1
1,40,3,0,0,0,2,0,179,1,0
1,21,0,0,0,0,0,1,2,1,0
0,62,2,0,0,0,0,1,4,0,0
1,48,2,0,0,0,0,0,322,2,0
1,35,2,0,0,0,1,0,75,3,0
1,53,0,0,0,0,1,1,1,0,0
1,62,0,0,0,0,3,1,2,2,1
1,28,0,1,1,0,5,0,21,9,0
1,56,2,0,0,0,1,0,32,1,0
1,35,3,0,0,0,2,0,216,0,0
0,56,3,0,0,0,2,1,139,0,1
1,30,0,0,0,1,12,0,1,3,0
1,21,3,0,0,0,1,0,171,8,0
1,22,0,1,0,0,2,0,26,6,1
1,26,0,0,0,0,5,0,50,7,1
1,40,0,0,0,0,16,1,3,4,0
1,54,0,0,0,0,2,1,36,6,0
1,35,0,0,0,0,4,1,31,4,0
1,22,0,0,0,0,1,0,16,2,1
0,37,0,1,0,0,7,0,2,2,0
0,32,0,0,0,0,0,0,1,1,0
0,33,0,0,0,0,3,0,228,5,1
1,38,5,0,0,0,2,0,1,2,1
1,53,2,0,0,0,0,1,322,0,0
0,26,0,0,0,0,3,0,2,5,0
1,32,2,0,0,0,0,1,30,0,0
1,26,2,0,0,0,0,1,31,1,0
1,61,2,0,0,0,0,1,85,0,0
1,21,0,0,0,0,0,1,1,9,0
1,69,0,0,0,0,22,1,32,4,0
1,31,3,0,0,1,2,1,1,1,0
1,26,0,0,0,0,0,1,1,3,0
1,30,0,0,0,0,9,0,404,9,1
1,21,2,0,0,0,1,0,1,3,0
1,29,2,0,0,0,0,1,2,0,0
0,32,2,0,0,0,0,0,27,7,0
0,24,3,0,0,0,0,0,2,2,0
1,23,0,0,0,0,1,1,2,6,0
1,41,2,0,0,0,0,1,1,1,0
1,45,0,0,0,0,0,0,1,5,1
1,31,0,0,1,3,10,0,2,4,1
1,22,2,0,0,0,0,0,2,2,0
1,64,2,0,0,0,0,1,1,0,0
0,54,2,0,0,0,0,0,110,2,1
1,50,2,0,0,0,2,1,1,0,1
1,40,3,0,0,0,2,1,2,0,0
1,19,0,0,0,0,0,0,1,3,0
1,32,0,0,0,0,4,0,188,6,0
1,37,5,2,0,0,11,0,2,2,0
0,21,0,0,0,0,0,0,31,7,1
1,31,2,0,0,1,2,0,196,4,0
1,39,3,0,0,0,0,0,3,0,0
1,47,3,0,0,0,0,0,90,4,0
1,23,3,0,0,0,6,1,154,6,1
1,30,2,0,0,0,0,0,31,2,1
1,53,2,0,0,0,2,0,77,0,0
1,30,0,0,0,0,11,0,89,7,1
0,35,0,0,0,0,0,0,1,0,0
0,21,0,0,0,0,0,0,59,8,0
1,26,2,0,0,0,5,1,1,3,0
0,30,0,0,0,0,1,0,9,8,1
0,59,0,0,0,0,0,1,31,1,0
0,35,0,0,0,0,2,0,31,0,0
1,29,0,0,0,0,13,0,32,7,1
1,67,3,0,0,0,0,0,1,0,0
1,26,3,0,0,0,0,0,2,0,0
1,30,2,0,0,0,13,0,34,7,1
1,25,0,0,0,0,5,1,30,4,1
1,45,3,0,0,0,8,0,2,5,0
1,27,2,0,1,0,1,0,1,2,0
1,24,2,0,0,0,1,0,121,5,0
1,32,2,0,0,0,0,1,145,3,0
1,31,2,0,0,0,2,0,1,2,0
1,22,0,0,0,1,0,0,1,2,1
1,41,0,0,0,0,8,0,62,0,1
1,46,1,0,0,0,3,0,60,4,1
1,27,5,0,0,0,0,1,115,4,0
1,28,5,0,0,0,12,0,192,8,0
1,51,2,0,0,0,0,0,91,0,0
1,56,0,0,0,0,4,0,353,0,0
0,37,0,0,0,0,13,0,59,5,1
1,22,0,0,0,2,0,0,253,2,1
1,34,5,0,0,0,0,0,2,1,0
1,33,0,0,3,2,6,1,188,6,0
1,19,0,0,0,0,0,0,1,3,1
1,45,2,0,0,0,2,1,1,1,0
0,34,2,0,0,0,3,0,19,4,0
0,33,0,0,0,0,5,0,1,8,1
1,52,0,0,0,0,7,0,182,4,1
0,21,0,0,0,0,0,0,2,5,0
1,43,0,0,0,0,6,1,30,9,1
1,23,0,0,0,0,3,0,60,3,0
1,33,2,0,0,0,3,0,2,5,0
1,26,0,1,0,0,3,0,4,9,1
0,20,0,0,0,0,0,1,1,3,0
1,37,2,0,0,0,0,1,61,2,0
1,38,0,0,0,0,1,0,38,0,1
0,25,0,0,0,0,0,0,31,3,0
1,35,3,0,0,0,1,1,1,0,1
1,25,2,0,0,0,0,0,2,8,0
1,27,0,0,0,0,1,0,1,1,1
1,40,5,0,0,0,1,0,264,0,0
1,21,0,1,0,0,1,0,1,4,0
1,37,3,0,0,0,0,0,91,0,0
1,38,2,0,0,0,3,0,2,8,1
1,30,2,0,0,0,5,0,285,6,0
1,37,2,0,0,0,0,1,1,3,0
0,31,0,0,0,0,4,1,2,6,0
1,34,3,0,0,0,0,1,236,0,0
1,22,2,0,0,0,0,1,2,2,0
1,24,3,0,0,0,1,1,2,1,0
1,44,2,0,0,0,0,0,2,0,0
1,32,5,0,0,0,2,0,7,3,0
1,30,0,0,0,0,0,0,2,1,0
1,40,3,0,0,0,0,0,1,0,0
1,27,0,0,0,0,3,0,92,4,0
1,49,2,0,0,0,1,0,2,0,0
1,58,0,0,0,0,2,1,54,7,0
1,67,2,0,0,0,0,1,1,0,0
1,59,0,0,0,0,14,0,34,7,1
1,24,0,0,0,0,1,0,173,1,0
1,21,0,1,0,0,1,0,61,9,1
1,35,5,0,0,0,1,0,2,2,0
1,31,2,0,0,0,6,1,138,6,0
0,50,2,0,0,0,2,0,1,0,1
1,30,0,0,0,0,7,0,30,2,0
1,28,2,0,0,0,1,1,1,1,0
1,48,0,0,0,0,7,0,3,6,1
1,55,2,0,0,0,0,1,31,0,0
1,42,2,0,0,0,0,1,62,2,0
1,34,0,0,0,0,0,1,30,6,1
1,43,0,0,0,0,4,1,1,4,1
1,44,0,0,0,0,0,0,191,0,0
1,25,2,0,0,0,0,1,31,6,0
1,29,3,0,1,0,17,0,3,5,1
1,32,0,2,0,2,11,0,29,9,0
1,25,2,0,0,0,2,0,1,4,1
0,32,0,0,0,0,0,1,2,2,1
1,96,3,0,0,0,2,0,1,1,1
1,35,0,0,0,0,10,1,1,3,1
1,29,3,0,0,0,0,1,61,1,0
1,27,3,0,1,1,8,0,2,4,1
1,41,3,0,0,0,2,0,129,1,0
1,31,3,0,0,0,0,1,31,4,0
1,24,0,0,0,0,1,0,1,2,1
1,49,3,0,0,0,5,0,376,0,0
1,34,0,0,0,0,0,0,242,6,1
1,48,0,0,0,0,2,0,2,0,1
1,41,0,0,0,0,1,0,3,0,0
1,26,0,0,0,1,12,1,159,8,1
1,42,0,0,0,0,0,0,213,4,1
1,29,0,0,0,0,0,1,106,4,0
1,26,2,0,0,0,0,1,2,1,0
0,27,0,0,0,0,1,0,75,2,0
1,35,2,0,0,0,4,1,32,1,0
1,54,2,0,0,0,1,0,1,0,0
1,24,0,0,0,0,3,1,1,9,1
1,42,0,0,0,0,1,0,34,7,0
1,25,2,0,0,0,1,1,1,1,0
1,20,0,0,0,0,0,0,31,5,0
1,27,2,0,0,0,0,0,32,5,0
1,21,0,0,0,0,1,0,2,6,0
1,34,0,1,0,0,11,0,56,7,1
1,26,3,0,0,0,9,0,48,7,0
1,27,2,0,0,0,4,0,335,6,0
1,54,0,0,0,0,0,1,32,0,0
1,29,2,0,0,0,4,1,1,1,0
1,29,5,0,0,0,2,0,2,1,1
1,39,0,0,0,0,1,0,26,0,0
0,33,2,0,0,0,0,1,1,0,0
0,25,0,0,0,0,2,0,291,7,1
1,21,0,0,0,0,0,0,2,2,0
0,40,3,0,0,0,7,0,96,1,1
1,25,5,0,0,0,2,1,262,2,0
0,35,0,0,0,0,0,1,1,3,0
1,28,3,0,0,0,0,1,3,1,1
0,57,2,0,0,0,0,0,1,1,0
1,53,0,0,0,0,0,1,31,0,0
1,28,2,0,0,1,2,1,132,3,0
1,26,0,0,0,0,0,0,30,7,0
1,52,2,0,0,0,1,0,176,1,0
1,30,0,0,0,0,1,0,159,2,1
1,31,0,0,1,0,3,0,1,4,0
1,24,2,0,0,0,3,1,32,7,1
1,45,2,0,0,0,19,0,2,5,1
1,33,3,0,0,0,1,1,1,3,0
1,28,0,0,0,0,1,0,1,6,0
1,57,2,0,0,0,1,0,124,0,0
1,21,5,0,0,0,1,1,1,5,0
1,25,2,0,0,0,0,1,2,2,0
0,45,2,0,0,0,1,0,2,2,1
0,29,0,0,0,0,1,0,1,3,0
1,33,2,0,0,0,3,0,193,7,1
1,23,2,0,0,4,4,0,1,5,1
0,42,0,0,0,0,2,1,3,1,0
1,36,0,0,0,0,6,0,3,4,0
1,22,0,0,0,0,0,0,1,2,0
1,43,0,0,0,0,10,0,62,7,0
0,23,2,0,0,0,0,1,1,1,0
1,40,5,0,0,0,1,1,1,0,0
1,28,0,0,0,0,2,0,31,4,1
1,37,0,0,0,0,3,1,1,1,1
0,52,2,0,0,0,0,1,323,0,0
1,26,2,0,0,0,0,0,2,1,1
1,28,2,0,0,0,4,0,4,3,1
0,33,2,0,0,0,2,0,15,3,0
1,23,2,0,0,1,3,0,72,3,1
0,36,2,0,0,0,6,0,274,6,0
1,31,2,0,0,1,3,1,1,3,1
0,55,2,0,0,0,0,1,31,0,0
1,24,2,0,0,2,3,0,1,3,1
1,37,0,0,0,0,2,1,28,0,0
1,41,0,0,0,0,0,0,355,0,0
1,26,2,0,0,0,0,1,31,1,0
1,41,2,0,0,0,0,1,30,0,0
1,41,0,0,0,0,13,0,92,4,0
1,33,0,0,0,0,6,0,1,5,0
1,27,0,0,1,0,7,0,8,7,0
1,47,3,0,0,0,0,1,291,0,1
1,36,2,0,0,1,1,1,1,0,0
